product_id,product_name,category,sub_category,price_per_unit,cost_per_unit
OFF-AR-10001110,"BIC Pencil Sharpener, Water Color",Office Supplies,Art,32.19,1.7070143164980365
OFF-PA-10000731,"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,19.53,9.23551225143731
TEC-SHA-10000501,"Sharp Wireless Fax, High-Speed",Technology,Copiers,354.12,99.16792848589496
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,59.88,25.77700655679045
OFF-AP-10001041,"Hoover Stove, White",Office Supplies,Appliances,377.74,110.89204775137303
FUR-BO-10003563,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,97.26,36.465852959408075
OFF-AR-10004009,"Boston Highlighters, Easy-Erase",Office Supplies,Art,19.14,14.361845499086165
FUR-SAF-10000508,"Safco Library with Doors, Traditional",Furniture,Bookcases,389.79,105.30700450386223
OFF-ST-10000990,"Eldon Lockers, Single Width",Office Supplies,Storage,131.96,8.207796947588323
OFF-HOO-10003338,"Hoover Blender, Silver",Office Supplies,Appliances,97.17,7.524064280042741
TEC-HEW-10004522,"Hewlett Copy Machine, Color",Technology,Copiers,265.11,151.731754765526
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,130.98,8.908933329783132
OFF-AP-10002057,"Breville Coffee Grinder, Black",Office Supplies,Appliances,61.29,30.60584542365628
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,65.99,18.83707302420415
OFF-PA-10003273,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,48.39,10.902153511447025
TEC-PH-10004300,"Apple Office Telephone, Cordless",Technology,Phones,68.13,12.326910680176798
TEC-ENE-10000235,"Enermax Mouse, Programmable",Technology,Accessories,41.79,27.869734592480107
FUR-CH-10000005,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,469.92,89.08347497724473
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,370.98,153.07333232449625
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,200.98,34.26260441374804
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,99.99,2.1701530482754596
FUR-TA-10002557,"Barricks Conference Table, Rectangular",Furniture,Tables,904.65,178.65449654957405
FUR-TA-10001100,"Lesro Training Table, Adjustable Height",Furniture,Tables,180.66,54.019989316683294
TEC-PH-10000879,"Cisco Smart Phone, Full Size",Technology,Phones,651.39,344.1894317255284
OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,11.55,1.3366285010767478
TEC-PH-10001587,"Apple Headset, Cordless",Technology,Phones,50.74,12.016081882774621
FUR-OFF-10002511,"Office Star Steel Folding Chair, Black",Furniture,Chairs,89.28,39.08041588343332
OFF-AR-10002447,"Stanley Sketch Pad, Water Color",Office Supplies,Art,47.61,8.78085182868652
FUR-TA-10000789,"Lesro Training Table, with Bottom Storage",Furniture,Tables,179.2,12.974383156652083
FUR-CH-10000603,"Hon Bag Chairs, Red",Furniture,Chairs,45.15,21.4669400903079
FUR-TA-10000283,"Hon Wood Table, with Bottom Storage",Furniture,Tables,531.33,447.7210701215331
OFF-ST-10000007,"Fellowes File Cart, Single Width",Office Supplies,Storage,137.34,6.678399522845608
TEC-CO-10001926,"Hewlett Wireless Fax, Laser",Technology,Copiers,380.19,147.1923844026403
TEC-CO-10000961,"Canon Copy Machine, Color",Technology,Copiers,175.72,54.14631771920968
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,85.29,77.18963378617514
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,176.19,8.070776674174917
TEC-MA-10001940,"Okidata Card Printer, Wireless",Technology,Machines,175.83,23.87760040355587
OFF-EN-10002348,"Cameo Peel and Seal, Set of 50",Office Supplies,Envelopes,14,4.202470684866765
OFF-BI-10002296,"Acco Binder Covers, Economy",Office Supplies,Binders,8.88,4.474651411097165
OFF-AP-10002537,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,282.51,30.7715988699433
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,180.98,8.620042382827899
TEC-PH-10000014,"Motorola Headset, VoIP",Technology,Phones,53.22,8.119710930097394
FUR-DAN-10002631,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,142.8,18.341354203562833
FUR-BO-10000210,"Ikea Library with Doors, Pine",Furniture,Bookcases,364.74,10.14904142194687
OFF-AR-10004492,"BIC Canvas, Blue",Office Supplies,Art,53.7,2.211721057259489
OFF-BI-10003951,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders,30.45,4.889623677753953
TEC-PH-10003361,"Samsung Signal Booster, with Caller ID",Technology,Phones,91.06,9.222129721595584
FUR-CH-10004547,"Office Star Bag Chairs, Black",Furniture,Chairs,35.34,31.140594393096492
OFF-SU-10004980,"Acme Trimmer, Steel",Office Supplies,Supplies,43.98,15.148211870731922
OFF-FA-10002619,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,16.26,4.564043506673854
TEC-CO-10003992,"HP Ink, Color",Technology,Copiers,130.14,3.6282732887721267
OFF-AR-10002417,"Boston Sketch Pad, Water Color",Office Supplies,Art,51.78,39.95336178074821
OFF-PA-10004268,"SanDisk Note Cards, 8.5 x 11",Office Supplies,Paper,29.73,14.193374047571998
TEC-MA-10001142,"Epson Card Printer, Wireless",Technology,Machines,169.95,10.229685213790066
FUR-BEV-10004805,"Bevis Conference Table, Rectangular",Furniture,Tables,921.33,328.12584338186286
OFF-SU-10003252,"Fiskars Trimmer, Steel",Office Supplies,Supplies,41.7,2.8373527329556443
FUR-TA-10002351,"Hon Training Table, Adjustable Height",Furniture,Tables,334.89,75.81563303461186
TEC-MA-10004414,"Okidata Phone, Red",Technology,Machines,84,41.68095543696085
TEC-MA-10002918,"StarTech Card Printer, White",Technology,Machines,161.91,2.7739007909745976
FUR-FU-10001480,"Advantus Door Stop, Black",Furniture,Furnishings,30.02,5.849689288346366
FUR-BO-10004425,"Sauder Library with Doors, Mobile",Furniture,Bookcases,260.1,6.6022686383088
FUR-CH-10002209,"Novimex Chairmat, Red",Furniture,Chairs,56.34,4.85472055231277
OFF-BI-10001650,"Avery 3-Hole Punch, Economy",Office Supplies,Binders,27.87,19.250761609502998
FUR-BO-10002992,"Dania Library with Doors, Traditional",Furniture,Bookcases,241.6,62.571946532344064
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,54.96,13.74177829195616
TEC-AC-10000957,"Logitech Memory Card, Bluetooth",Technology,Accessories,68.92,4.694729430871579
FUR-TA-10001740,"Barricks Conference Table, Adjustable Height",Furniture,Tables,606.18,26.154511619053572
TEC-SAM-10003205,"Samsung Audio Dock, VoIP",Technology,Phones,166.92,51.423727259044824
FUR-BAR-10002449,"Barricks Training Table, Adjustable Height",Furniture,Tables,320.49,20.59837445927183
TEC-MA-10002771,"StarTech Inkjet, White",Technology,Machines,298.92,11.580378618800811
FUR-DAN-10002967,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,140.91,65.87600474246761
TEC-PH-10004827,"Samsung Headset, Cordless",Technology,Phones,76.05,15.001573359145723
TEC-AC-10000111,"SanDisk Mouse, USB",Technology,Accessories,38.52,38.002788642541006
TEC-PH-10002296,"Nokia Signal Booster, with Caller ID",Technology,Phones,136.5,54.15873573974142
FUR-BO-10000378,"Bush Floating Shelf Set, Pine",Furniture,Bookcases,115.08,31.5507281211284
FUR-BO-10002738,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,149.82,29.5855121184898
TEC-CO-10002423,"Canon Personal Copier, High-Speed",Technology,Copiers,140.94,6.262679874738486
TEC-MOT-10000939,"Motorola Speaker Phone, Cordless",Technology,Phones,132.63,34.13841525652502
TEC-PH-10002070,"Apple Headset, with Caller ID",Technology,Phones,73.26,9.648572042172267
TEC-MA-10001726,"Epson Receipt Printer, White",Technology,Machines,115.44,37.75795991278233
OFF-SU-10000294,"Elite Trimmer, Serrated",Office Supplies,Supplies,25.58,8.898775150157881
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,37.7,24.75971292949385
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,79.52,45.490263399799446
TEC-PH-10004880,"Cisco Signal Booster, Cordless",Technology,Phones,103.12,4.338936280812937
OFF-STA-10001968,"Stanley Canvas, Water Color",Office Supplies,Art,52.65,7.0982175912618874
TEC-CO-10003682,"Sharp Ink, Digital",Technology,Copiers,124.05,48.034052434446686
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,48.04,17.61577104713687
FUR-BO-10002781,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,194.58,28.621897163604785
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,19.99,4.593452285073097
OFF-ST-10002362,"Eldon Shelving, Single Width",Office Supplies,Storage,32.3,16.250354810792853
OFF-ST-10004996,"Tenex Trays, Blue",Office Supplies,Storage,54.21,0.0914694068579097
FUR-TA-10004371,"Lesro Round Table, Adjustable Height",Furniture,Tables,454.2,37.918109214609885
TEC-CO-10004343,"HP Wireless Fax, Color",Technology,Copiers,361.65,274.8822108415552
FUR-TA-10003887,"Hon Conference Table, Adjustable Height",Furniture,Tables,615.78,407.5655888100124
FUR-BO-10000684,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,147.3,60.43587208060163
TEC-CO-10002150,"Canon Fax and Copier, Digital",Technology,Copiers,190.98,2.863942449428636
OFF-TEN-10000433,"Tenex Lockers, Wire Frame",Office Supplies,Storage,203.22,0.8742368904242577
TEC-CO-10002678,"Brother Wireless Fax, High-Speed",Technology,Copiers,377.01,22.684956348136765
FUR-BEV-10003414,"Bevis Computer Table, Fully Assembled",Furniture,Tables,495.99,165.99712563068124
TEC-SHA-10001309,"Sharp Fax Machine, Digital",Technology,Copiers,295.29,208.52512486818352
FUR-CHR-10002686,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables,445.62,137.93742922897903
TEC-PH-10002251,"Motorola Speaker Phone, Cordless",Technology,Phones,88.42,70.54034607432261
FUR-SAF-10004173,"Safco Corner Shelving, Traditional",Furniture,Bookcases,149.46,34.81166459181792
TEC-PH-10001478,"Nokia Headset, Full Size",Technology,Phones,74.4,41.19185212177071
FUR-CH-10001810,"Harbour Creations Chairmat, Red",Furniture,Chairs,48,29.609323357730958
FUR-HON-10001504,"Hon Rocking Chair, Black",Furniture,Chairs,128.19,0.22292583587774395
OFF-BI-10002708,"Acco Binder, Clear",Office Supplies,Binders,14.61,9.810764754742939
TEC-MA-10003757,"Panasonic Printer, Red",Technology,Machines,175.76,19.0763024539967
FUR-TA-10004826,"Bevis Training Table, Rectangular",Furniture,Tables,332.55,31.611403809960386
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,26.38,7.598019694037343
TEC-PH-10003522,"Apple Headset, Full Size",Technology,Phones,49.7,3.2399068434052203
TEC-MA-10001335,"Epson Printer, Durable",Technology,Machines,262.74,46.35492756208386
FUR-CH-10004826,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,83.67,14.218131226635759
OFF-AR-10001546,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art,46.59,6.641999283617894
TEC-MOT-10004136,"Motorola Signal Booster, Cordless",Technology,Phones,145.98,6.080014692040223
TEC-AC-10001312,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,44.13,5.067096646499392
FUR-CH-10002224,"Hon Rocking Chair, Set of Two",Furniture,Chairs,132.87,23.34199877287554
TEC-APP-10002966,"Apple Smart Phone, Full Size",Technology,Phones,637.5,81.03687235478552
FUR-BO-10004119,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,170.34,5.102116042294566
TEC-MA-10004655,"Konica Receipt Printer, White",Technology,Machines,120.66,18.27912790745952
TEC-PH-10004057,"Motorola Smart Phone, with Caller ID",Technology,Phones,430.36,255.26967489315237
FUR-SAU-10002043,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,194.04,107.51752811339854
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,54.96,16.37426124693477
FUR-SAU-10004137,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,194.58,25.777787974682237
OFF-BIN-10000308,"Binney & Smith Canvas, Water Color",Office Supplies,Art,54.54,4.819440531709044
TEC-EPS-10000053,"Epson Receipt Printer, Red",Technology,Machines,114.18,21.825083701793513
TEC-AC-10003615,"SanDisk Router, Programmable",Technology,Accessories,171.9,12.125707643082675
TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines,120.06,44.80116277990876
OFF-AP-10002573,"Hamilton Beach Stove, Black",Office Supplies,Appliances,541.77,109.65018491025808
FUR-CH-10003354,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,120.08,16.131162527669673
TEC-CO-10003587,"Hewlett Personal Copier, Laser",Technology,Copiers,144.27,78.54205860681756
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,124.49,18.38305208135273
FUR-BO-10001461,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,196.74,8.117625995066051
OFF-SU-10004627,"Stiletto Box Cutter, High Speed",Office Supplies,Supplies,35.97,3.284574965948999
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,177.98,20.30217076548414
OFF-AP-10004113,"Cuisinart Toaster, White",Office Supplies,Appliances,34.4,15.112503309179331
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,180.98,20.95160434075414
TEC-PH-10000641,"Motorola Headset, Full Size",Technology,Phones,81.03,51.87500746211212
TEC-LOG-10003651,"Logitech Router, Programmable",Technology,Accessories,248.82,43.23323100149965
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,78.15,10.60213429014044
TEC-AC-10002159,"Logitech Router, Erganomic",Technology,Accessories,163.42,66.32384276770684
OFF-ST-10002685,"Eldon Lockers, Blue",Office Supplies,Storage,131.94,26.667686895022126
TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines,267.84,8.57905733210682
OFF-AP-10001776,"Hamilton Beach Microwave, White",Office Supplies,Appliances,280.65,44.05390379851407
TEC-PH-10003913,"Samsung Signal Booster, Cordless",Technology,Phones,139.44,65.3258069177687
FUR-DAN-10003334,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,141.45,64.42042775801545
TEC-MA-10000334,"Panasonic Printer, Wireless",Technology,Machines,266.49,8.471598617928079
TEC-PH-10000036,"Nokia Smart Phone, Full Size",Technology,Phones,636.06,205.88017109861525
FUR-BO-10004980,"Bush Library with Doors, Mobile",Furniture,Bookcases,244.56,170.13531100542576
OFF-HOO-10003653,"Hoover Stove, Silver",Office Supplies,Appliances,569.22,267.82975302152687
TEC-NOK-10000534,"Nokia Smart Phone, with Caller ID",Technology,Phones,638.91,301.977608406892
OFF-AP-10000904,"Cuisinart Coffee Grinder, Silver",Office Supplies,Appliances,39.36,13.782119807482635
TEC-OKI-10001062,"Okidata Printer, White",Technology,Machines,266.91,13.74401130017616
TEC-OKI-10001385,"Okidata Inkjet, White",Technology,Machines,311.25,29.797195994812846
TEC-CO-10002659,"Sharp Fax Machine, Color",Technology,Copiers,297.09,44.12900335077567
FUR-CH-10003844,"Office Star Rocking Chair, Black",Furniture,Chairs,92.32,3.168691448335637
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,70.98,32.81745526063021
FUR-ELD-10000857,"Eldon Door Stop, Erganomic",Furniture,Furnishings,48.78,41.413334942864644
TEC-CO-10004089,"Canon Copy Machine, Laser",Technology,Copiers,262.14,1.9610218626060338
OFF-ACM-10000476,"Acme Letter Opener, Easy Grip",Office Supplies,Supplies,31.83,3.5557703993915397
TEC-PH-10001362,"Cisco Office Telephone, Cordless",Technology,Phones,83.31,2.1775073694289278
TEC-MA-10004446,"StarTech Printer, Wireless",Technology,Machines,256.17,18.475054908255874
OFF-ST-10003266,"Tenex Lockers, Industrial",Office Supplies,Storage,204.63,19.7082213395716
TEC-CO-10000956,"Sharp Copy Machine, Laser",Technology,Copiers,159.36,52.250436408050376
OFF-AP-10004464,"Cuisinart Stove, White",Office Supplies,Appliances,536.43,61.87034284757636
OFF-BI-10002799,"Cardinal Binder Covers, Clear",Office Supplies,Binders,11.46,7.81264688290348
FUR-CH-10003485,"Hon Swivel Stool, Set of Two",Furniture,Chairs,110.6,88.40789738504164
OFF-BI-10004042,"Cardinal Binding Machine, Recycled",Office Supplies,Binders,33.42,3.373477428289345
TEC-SHA-10000971,"Sharp Fax Machine, Color",Technology,Copiers,297.09,39.00854962258421
OFF-ROG-10001101,"Rogers Shelving, Wire Frame",Office Supplies,Storage,61.2,12.447950867888618
TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines,81.99,28.394150788988966
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,130.98,13.08010978416257
FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,83.91,9.03181289385083
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,199.99,15.980496203044474
TEC-PAN-10001172,"Panasonic Receipt Printer, Durable",Technology,Machines,121.02,39.0698628383399
TEC-MA-10002263,"Panasonic Inkjet, White",Technology,Machines,207,279.27568185903203
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,50.98,20.13638434727358
OFF-BOS-10003478,"Boston Markers, Fluorescent",Office Supplies,Art,27.63,15.971922130227009
TEC-CAN-10003392,"Canon Copy Machine, Color",Technology,Copiers,263.58,7.24847103765897
OFF-AR-10000242,"BIC Pencil Sharpener, Blue",Office Supplies,Art,29.01,16.212562647185763
TEC-CO-10002769,"HP Fax Machine, Digital",Technology,Copiers,299.58,13.052846356776783
TEC-ENE-10000690,"Enermax Keyboard, USB",Technology,Accessories,83.67,53.49422520927947
TEC-CO-10002316,"Brother Personal Copier, Laser",Technology,Copiers,142.89,0.3418308008665369
TEC-AC-10004679,"Enermax Flash Drive, Programmable",Technology,Accessories,43.02,13.102389166686919
TEC-HP -10004801,"HP Personal Copier, High-Speed",Technology,Copiers,122.49,3.750331266001077
TEC-CO-10000296,"Canon Fax and Copier, Digital",Technology,Copiers,127.32,8.671912250310912
FUR-CH-10003353,"Hon Executive Leather Armchair, Black",Furniture,Chairs,304.76,95.6096678264817
TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers,297.09,61.16105750148093
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,218.08,11.460886769692106
OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,28.8,1.7083058481087345
OFF-ELD-10000819,"Eldon Trays, Industrial",Office Supplies,Storage,48.45,10.186490664251524
TEC-MOT-10003366,"Motorola Audio Dock, Full Size",Technology,Phones,174.66,72.31490152263623
TEC-MA-10001727,"Konica Receipt Printer, Wireless",Technology,Machines,122.25,13.072250977594935
TEC-AC-10001274,"Belkin Memory Card, Bluetooth",Technology,Accessories,76.54,7.601613933384755
TEC-AC-10000007,"SanDisk Router, USB",Technology,Accessories,256.56,9.919342427171651
FUR-BO-10001483,"Bush Corner Shelving, Metal",Furniture,Bookcases,82.3,43.68968178692324
TEC-CO-10001162,"Canon Wireless Fax, Laser",Technology,Copiers,378.66,40.46953331246316
FUR-FU-10004704,"Deflect-O Door Stop, Black",Furniture,Furnishings,43.95,17.402124819262294
OFF-SU-10000066,"Acme Box Cutter, Serrated",Office Supplies,Supplies,23,0.7634960460196877
OFF-SU-10001488,"Stiletto Scissors, Steel",Office Supplies,Supplies,23.01,14.484917205487312
OFF-EN-10000657,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes,23.55,4.150799092517164
